id,type,modified,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,lifeStage,reproductiveCondition,establishmentMeans,occurrenceStatus,preparations,associatedSequences,associatedTaxa,previousIdentifications,eventDate,verbatimEventDate,habitat,eventRemarks,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalStatus
NSW:NSW:NSW 143551,PhysicalObject,2017-01-25 11:53:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143551,NSW 143551,[No collection date given; received into herbarium 07 Nov 1924],,"Fletcher, J.J.",,buds | flowers,native,Present,sheet,,,,,,,,,,,,Australia,,New South Wales,,Manly.,Manly.,,,,,,,,"33,48,,S,151,17,,E,",,,,,-33.8,151.28,,10000.0,,,,,,,,,,,,,,Angophora crassifolia (G.J.Leach) L.A.S.Johnson & K.D.Hill,,,,,Myrtaceae,Angophora,crassifolia,,,(G.J.Leach) L.A.S.Johnson & K.D.Hill,
NSW:NSW:NSW 143552,PhysicalObject,2014-03-21 12:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143552,NSW 143552,"Tree 5-12 m. Bark rough, furrowed but sub-fibrous. Variable in size. N.B. Leaves with oil. (dist. from A. intermedia). [Sheet 1 of 2]",399,"Johnson, L.A.S.",,fruit,native,Present,sheet,,,,1946-04,,[Sandstone] ss. scrub forest (low) (Eucalyptus piperita - E. gummifera). Common locally in ss [sandstone] scrub-forest.,,,,,,Australia,,New South Wales,,North Rocks (Arnold Grove Trig),North Rocks (Arnold Grove Trig),,,,,,,,"33,45,,S,151,01,,E,",,,,,-33.75,151.02,,10000.0,,,,,,,,,,,,,,Angophora bakeri E.C.Hall,,,,,Myrtaceae,Angophora,bakeri,,,E.C.Hall,
NSW:NSW:NSW 143553,PhysicalObject,2010-10-07 08:56:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143553,NSW 143553,[ex Herbario Musei Britannici],,"Caley, G.",,flowers | fruit,native,Present,sheet,,,,1800,,,,,,,,Australia,,New South Wales,,[Without definite locality],[Without definite locality],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angophora bakeri E.C.Hall,,,,,Myrtaceae,Angophora,bakeri,,,E.C.Hall,
NSW:NSW:NSW 143554,PhysicalObject,2017-02-03 10:07:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143554,NSW 143554,Suckers from seedling stump. Suckers from large stump.,,"Blakely, W.F.",,sterile,native,Present,sheet,,,,1922-07,,,,,,,,Australia,,New South Wales,,Coal Ridge 10 m [16 km] N of Ramornie,Coal Ridge 10 m [16 km] N of Ramornie,,,,,,,,"29,27,,S,152,45,,E,",,,,,-29.45,152.75,,10000.0,,,,,,,,,,,,,,Angophora woodsiana F.M.Bailey,,,,,Myrtaceae,Angophora,woodsiana,,,F.M.Bailey,
NSW:NSW:NSW 143555,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143555,NSW 143555,Suckers.,,"Blakely, W.F.",,sterile,native,Present,sheet,,,,1919-03,,,,,,,,Australia,,New South Wales,,Hornsby.,Hornsby.,,,,,,,,"33,42,,S,151,06,,E,",,,,,-33.7,151.1,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143556,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143556,NSW 143556,,,"Blakely, W.F.",,,native,Present,sheet,,,,1919-03,,,,,,,,Australia,,New South Wales,,Hornsby.,Hornsby.,,,,,,,,"33,42,,S,151,06,,E,",,,,,-33.7,151.1,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143557,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143557,NSW 143557,,,"Maiden, J.H.",,sterile,native,Present,sheet,,,,1905-04-12,,,,,,,,Australia,,New South Wales,,Faulconbridge,Faulconbridge,,,,,,,,"33,42,,S,150,32,,E,",,,,,-33.7,150.53,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143558,PhysicalObject,2017-05-02 12:11:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143558,NSW 143558,Collected in August.,30,"Swain, E.H.F.",,fruit,native,Present,sheet,,,,,,On low lying white clay with Bloodwood and Apple.,,,,,,Australia,,New South Wales,,near Woolgoola,near Woolgoola,,,,,,,,"30,20,,S,153,00,,E,",,,,,-30.33,153.0,,1000.0,,,,,,,,,"Leach, G.J.",1979-06,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143559,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143559,NSW 143559,Large tree.,,"Rudder, A.",,buds | fruit,native,Present,sheet,,,,1893-02-04,,"Clayey, low lying.",,,,,,Australia,,New South Wales,,Booral,Booral,,,,,,,,"32,29,,S,151,58,,E,",,,,,-32.48,151.97,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143560,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143560,NSW 143560,Tree to 80 ft [24.3 m] or more. Smooth bark. Typical.,,"Johnson, L.A.S.",,,native,Present,sheet,,,,1957-05-26,,Frequent in dry sclerophyll forest on poor country.,,,,,,Australia,,New South Wales,,2-3 miles [3.2-4.8 km] north of Bulahdelah,2-3 miles [3.2-4.8 km] north of Bulahdelah,,,,,,,,"32,23,,S,152,12,,E,",,,,,-32.38,152.2,,1000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143561,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143561,NSW 143561,... new bark is yellowish red tint.,,"Hewson, W.",,flowers | fruit,native,Present,sheet,,,,1904-12,,,,,,,,Australia,,New South Wales,,on road between Minmi & West Wallsend,on road between Minmi & West Wallsend,,,,,,,,"32,52,,S,151,36,,E,",,,,,-32.87,151.6,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143562,PhysicalObject,2017-11-22 10:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143562,NSW 143562,Smooth bark reddish.,1058,"Dwyer, J.W.",,fruit,native,Present,sheet,,,,1920-02,,,,,,,,Australia,,New South Wales,,"Catherine Hill Bay, Lake Macquarie","Catherine Hill Bay, Lake Macquarie",,,,,,,,"33,10,,S,151,37,,E,",,,,,-33.17,151.62,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143563,PhysicalObject,2018-06-26 12:56:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143563,NSW 143563,,,"Boorman, J.L.",,fruit,native,Present,sheet,,,,1911-08,,,,,,,,Australia,,New South Wales,,Port Stephens,Port Stephens,,,,,,,,"32,44,,S,152,11,,E,",,,,,-32.73,152.18,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143564,PhysicalObject,2017-05-26 16:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143564,NSW 143564,Perhaps an inferior species of spotted gum.,183,"Dunn, W.",,fruit,native,Present,sheet,,,,1905-09-19,,,,,,,,Australia,,New South Wales,,"near Wilsons Downfall, Acacia Creek, Macpherson Range","near Wilsons Downfall, Acacia Creek, Macpherson Range",,,,,,,,"28,41,,S,152,05,,E,",,,,,-28.68,152.08,,10000.0,,,,,,,,,"Leach, G.J.",1979-06,,,,Angophora leiocarpa (L.A.S.Johnson ex G.J.Leach) K.R.Thiele & Ladiges,,,,,Myrtaceae,Angophora,leiocarpa,,,(L.A.S.Johnson ex G.J.Leach) K.R.Thiele & Ladiges,
NSW:NSW:NSW 143565,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143565,NSW 143565,,,"Maiden, J.H.",,fruit,native,Present,sheet,,,,1898-11,,,,,,,,Australia,,New South Wales,,Mount Tomah.,Mount Tomah.,,,,,,,,"33,32,,S,150,26,,E,",,,,,-33.53,150.43,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143566,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143566,NSW 143566,,,"Camfield, J.H.",,fruit,native,Present,sheet,,,,1896-10,,,,,,,,Australia,,New South Wales,,Lawson.,Lawson.,,,,,,,,"33,43,,S,150,26,,E,",,,,,-33.72,150.43,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143567,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143567,NSW 143567,Smooth bark.,,"Chalker, B.",,flowers,native,Present,sheet,,,,1919-12-26,,,,,,,,Australia,,New South Wales,,Hill Top [Hilltop],Hill Top [Hilltop],,,,,,,,"34,21,,S,150,30,,E,",,,,,-34.35,150.5,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143568,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143568,NSW 143568,,40,"Dunn, W.",,fruit,native,Present,sheet,,,,1915-12,,,,,,,,Australia,,New South Wales,,"Parish of Wanganderry [11 miles (17.7 km) NW of Berrima, towards Upper Burragorang -LJ]","Parish of Wanganderry [11 miles (17.7 km) NW of Berrima, towards Upper Burragorang -LJ]",,,,,,,,"34,18,,S,150,10,,E,",,,,,-34.3,150.17,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 143569,PhysicalObject,2018-01-24 16:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143569,NSW 143569,,,"Cleland, J.B.",,buds | fruit,native,Present,,,,,1915-12-05,,,,,,,,Australia,,New South Wales,,North Bridge,North Bridge,,,,,,,,"33,48,,S,151,12,,E,",,,,,-33.8,151.2,,10000.0,,,,,,,,,,,,,syntype,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143570,PhysicalObject,2018-01-24 16:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143570,NSW 143570,"[Lectotype of Angophora x clelandii Maiden, fide G.J. Leach, Telopea 2(6): 777 (1986). Note '1847' cited instead of '1897' - P.G. Kodela 14 Feb 2014].",,"Camfield, J.H.",,buds | flowers,native,Present,,,,,1897-12-09,,,,,,,,Australia,,New South Wales,,Kogarah.,Kogarah.,,,,,,,,"33,57,,S,151,08,,E,",,,,,-33.95,151.13,,10000.0,,,,,,,,,,,,,lectotype,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143571,PhysicalObject,2018-01-24 16:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143571,NSW 143571,? Hybrid.,B,"Cleland, J.B.",,buds | fruit | sterile,native,Present,,,,,1915-12-05,,,,,,,,Australia,,New South Wales,,Northbridge,Northbridge,,,,,,,,"33,48,,S,151,12,,E,",,,,,-33.8,151.2,,10000.0,,,,,,,,,,,,,syntype,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143572,PhysicalObject,2018-01-24 16:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143572,NSW 143572,,,"Cleland, J.B.",,sterile,native,Present,,,,,1915-12-05,,,,,,,,Australia,,New South Wales,,North Bridge,North Bridge,,,,,,,,"33,48,,S,151,12,,E,",,,,,-33.8,151.2,,10000.0,,,,,,,,,,,,,syntype,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143573,PhysicalObject,2018-01-24 16:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143573,NSW 143573,"? Hybrid between A. bakeri ? and A. cordifolia, both .... [?] are in bloom at this date and grow near these. Plants mallee-like, 3-4 ft [1.2-1.6 m] to 12 diffuse, .... [?] stems. Few plants together. Bark rough, leaves thickish, .... [?] very distinct from A. bakeri?",C,"Cleland, J.B.",,buds | flowers,native,Present,,,,,1915-12-05,,,,,,,,Australia,,New South Wales,,North Bridge,North Bridge,,,,,,,,"33,48,,S,151,12,,E,",,,,,-33.8,151.2,,10000.0,,,,,,,,,,,,,syntype,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143574,PhysicalObject,2018-01-24 16:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143574,NSW 143574,,,"Cleland, J.B.",,buds | flowers,native,Present,,,,,1915-12-05,,,,,,,,Australia,,New South Wales,,"North Bridge, Nth Sydney","North Bridge, Nth Sydney",,,,,,,,"33,48,,S,151,12,,E,",,,,,-33.8,151.2,,10000.0,,,,,,,,,,,,,syntype,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143575,PhysicalObject,2014-03-21 12:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143575,NSW 143575,Twisted small tree in all respects intermediate between A. bakeri and A. cordifolia.,,"Johnson, L.A.S.",,fruit,native,Present,sheet,,,,1950-07-08,,Growing with both [Angopora bakeri & A. cordifolia]. Only one or two seen.,,,,,,Australia,,New South Wales,,"Castlecove (ridge N of Sugarloaf Bay, Middle Harbour)","Castlecove (ridge N of Sugarloaf Bay, Middle Harbour)",,,,,,,,"33,47,,S,151,14,,E,",,,,,-33.78,151.23,,10000.0,,,,,,,,,,,,,,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143576,PhysicalObject,2014-10-17 15:27:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143576,NSW 143576,"The fruit large, and the bark rough.",,"Camfield, J.H.",,fruit | sterile,native,Present,sheet,,,,1895-05,,,,,,,,Australia,,New South Wales,,Middle Harbour,Middle Harbour,,,,,,,,"33,48,,S,151,15,,E,",,,,,-33.8,151.25,,10000.0,,,,,,,,,,,,,,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143578,PhysicalObject,2010-12-01 15:53:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143578,NSW 143578,,,"Buckingham, W.",,fruit,native,Present,sheet,,,,1937-12-08,,,,,,,,Australia,,New South Wales,,Lindfield.,Lindfield.,,,,,,,,"33,47,,S,151,10,,E,",,,,,-33.78,151.17,,10000.0,,,,,,,,,,,,,,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143579,PhysicalObject,2012-11-21 15:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143579,NSW 143579,Filaments cream coloured.,,"Blakely, W.F.",,flowers,native,Present,sheet,,,,1936-12-28,,,,,,,,Australia,,New South Wales,,"Lindfield, West side of railway line","Lindfield, West side of railway line",,,,,,,,"33,47,,S,151,10,,E,",,,,,-33.78,151.17,,10000.0,,,,,,,,,,,,,,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143580,PhysicalObject,2010-12-02 02:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143580,NSW 143580,Filaments creamy-white.,3525,"Buckingham, W.",,flowers,native,Present,sheet,,,,1936-12-28,,,,,,,,Australia,,New South Wales,,"Lindfield, East side of railway line","Lindfield, East side of railway line",,,,,,,,"33,47,,S,151,10,,E,",,,,,-33.78,151.17,,10000.0,,,,,,,,,,,,,,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143581,PhysicalObject,2010-12-01 19:24:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143581,NSW 143581,,,"Drummond, J.A.",,fruit,native,Present,sheet,,,,1940-04-02,,,,,,,,Australia,,New South Wales,,Killara,Killara,,,,,,,,"33,46,,S,151,09,,E,",,,,,-33.77,151.15,,10000.0,,,,,,,,,,,,,,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143582,PhysicalObject,2012-03-14 15:46:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143582,NSW 143582,,,"Cleland, J.B.",,fruit,native,Present,sheet,,,,1915-04,,,,,,,,Australia,,New South Wales,,Northbridge,Northbridge,,,,,,,,"33,48,,S,151,12,,E,",,,,,-33.8,151.2,,10000.0,,,,,,,,,,,,,,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143583,PhysicalObject,2013-10-18 11:33:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143583,NSW 143583,,,"Blakely, W.F.",,buds | fruit,native,Present,sheet,,,,1937-01-02,,,,,,,,Australia,,New South Wales,,"Pipe line, St Ives","Pipe line, St Ives",,,,,,,,"33,42,,S,151,10,,E,",,,,,-33.7,151.17,,10000.0,,,,,,,,,,,,,,Angophora crassifolia (G.J.Leach) L.A.S.Johnson & K.D.Hill,,,,,Myrtaceae,Angophora,crassifolia,,,(G.J.Leach) L.A.S.Johnson & K.D.Hill,
NSW:NSW:NSW 143584,PhysicalObject,2014-10-17 15:27:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143584,NSW 143584,,,"Camfield, J.H.",,buds | flowers | fruit,native,Present,sheet,,,,1897-11,,,,,,,,Australia,,New South Wales,,Kogarah.,Kogarah.,,,,,,,,"33,57,,S,151,08,,E,",,,,,-33.95,151.13,,10000.0,,,,,,,,,,,,,,Angophora bakeri x hispida,,,,,Myrtaceae,Angophora,bakeri x hispida,,,,
NSW:NSW:NSW 143585,PhysicalObject,2016-11-18 15:47:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 143585,NSW 143585,Young sapling 15' [4.5 m]. Bark very loose flaky.,,"Johnson, L.A.S.",,sterile,native,Present,sheet,,,,1951-03-11,,"Sandstone hillside with Angophora costata, etc. A. bakeri nearby. NO A. cordifolia could be found in tha area.",,,,,,Australia,,New South Wales,,Revesby to Georges River,Revesby to Georges River,,,,,,,,"33,58,,S,151,00,,E,",,,,,-33.97,151.0,,10000.0,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten x A. hispida (Sm.) Blaxell,,,,,Myrtaceae,Angophora,,,,,
NSW:NSW:NSW 167269,PhysicalObject,2018-01-24 16:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 167269,NSW 167269,"Tumble down Gum [ex Technological Museum Herbarium, Sydney]",,"Laseron, C.F.",,fruit,native,Present,,,,,1911-04,,,,,,,,Australia,,New South Wales,,Myall Creek near Bingara.,Myall Creek near Bingara.,,,,,,,,"29,48,,S,150,34,,E,",,,,,-29.8000000000,150.57,,10000.0,,,,,,,,,"Johnson, L.A.S.",1983-02,,,lectotype,Angophora floribunda (Sm.) Sweet,,,,,Myrtaceae,Angophora,floribunda,,,(Sm.) Sweet,
NSW:NSW:NSW 167270,PhysicalObject,2018-01-24 16:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 167270,NSW 167270,"[ex Technological Museum Herbarium, Sydney]",,"Laseron, C.F.",,sterile,native,Present,,,,,1911-04,,,,,,,,Australia,,New South Wales,,"Myall Creek, Bingara","Myall Creek, Bingara",,,,,,,,"29,48,,S,150,34,,E,",,,,,-29.8000000000,150.57,,10000.0,,,,,,,,,"Johnson, L.A.S.",1983,,,syntype,Angophora floribunda (Sm.) Sweet,,,,,Myrtaceae,Angophora,floribunda,,,(Sm.) Sweet,
NSW:NSW:NSW 167271,PhysicalObject,2018-01-24 16:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 167271,NSW 167271,"[ex Technological Museum Herbarium, Sydney]",,"Laseron, C.F.",,sterile,native,Present,,,,,1910-04-14,,,,,,,,Australia,,New South Wales,,Myall Creek,Myall Creek,,,,,,,,"29,48,,S,150,34,,E,",,,,,-29.8000000000,150.57,,10000.0,,,,,,,,,"Johnson, L.A.S.",1983,,,syntype,Angophora floribunda (Sm.) Sweet,,,,,Myrtaceae,Angophora,floribunda,,,(Sm.) Sweet,
NSW:NSW:NSW 171091,PhysicalObject,2018-01-24 17:56:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 171091,NSW 171091,[Collected 4 Apr 1770.] Ex Herbario Musei Britannici. ISOTYPE,,"Banks, J.",,fruit,native,Present,,,,,1770,,,,,,,,Australia,,New South Wales,,"New Holland, Botany Bay.","New Holland, Botany Bay.",,,,,,,,"33,58,,S,151,10,,E,",,,,,-33.9700000000,151.1700000000,,10000,,,,,,,,,"Kodela, P.G.",2013-10-16,,,isotype,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 179688,PhysicalObject,2016-11-25 14:15:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 179688,NSW 179688,,,"Cannon, D.",,buds | flowers,native,Present,sheet,,,,1894-11,,,,,,,,Australia,,New South Wales,,"Spit Road, Sydney [Mosman]","Spit Road, Sydney [Mosman]",,,,,,,,"33,51,,S,151,15,,E,",,,,,-33.8500000000,151.2500000000,,10000,,,,,,,,,,,,,,Angophora costata (Gaertn.) Britten,,,,,Myrtaceae,Angophora,costata,,,(Gaertn.) Britten,
NSW:NSW:NSW 195808,PhysicalObject,2014-04-29 09:56:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 195808,NSW 195808,"Scrubby, spreading, 2.5 m high showing rapid regrowth (lignotubers) after fire.",unknown,"Pearson, D.",,fruit,native,Present,sheet,,,,1981-05-16,,Coastal heathland. Rocky sandstone soil.,,,,,,Australia,,New South Wales,,Pearl Beach,Pearl Beach,,,,,,,,"33,33,,S,151,18,,E,",,,,,-33.55,151.3,,10000.0,,,,,,,,,"Johnson, L.A.S.",1988-06,,,,Angophora hispida (Sm.) Blaxell,,,,,Myrtaceae,Angophora,hispida,,,(Sm.) Blaxell,
NSW:NSW:NSW 195869,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 195869,NSW 195869,Dominant smooth-barked tree to 20 m high.,1105,"Weston, P.H.",,fruit,,Present,sheet,,,,1987-10-20,,"Dry sclerophyll forest on flat to gentle slope; with Eucalyptus chloroclada, Angophora leiocarpa, Callitris glaucophylla; open shrubby understorey. Sand on sandstone.",,,,,,Australia,,New South Wales,,"Mosquito Creek road, 9.1 km from Warialda","Mosquito Creek road, 9.1 km from Warialda",,440.0,440.0,,,,,"29,30,,S,150,30,,E,",,,,,-29.5,150.5,,1000.0,,,,,,,,,,,,,,Angophora leiocarpa (L.A.S.Johnson ex G.J.Leach) K.R.Thiele & Ladiges,,,,,Myrtaceae,Angophora,leiocarpa,,,(L.A.S.Johnson ex G.J.Leach) K.R.Thiele & Ladiges,
NSW:NSW:NSW 196353,PhysicalObject,2014-03-21 12:38:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 196353,NSW 196353,"Locally frequent. Small tree 3-4 m high, 15 cm dbh. ""Apple"" - type rough bark throughout. [Sheet 1 of 2;  NSW 355937 = Sheet 2 of 2] bark throughout.",9044,"Johnson, L.A.S.",,fruit,,Present,sheet,,,,1987-12-30,,"South facing steep slope. On sandstone in dense low forest of this, A. costata, Eucalyptus sieberi, E. piperita, E. haemostoma.",,,,,,Australia,,New South Wales,,"Northbridge (East of end of upper Cliff Avenue, in Golf Course).","Northbridge (East of end of upper Cliff Avenue, in Golf Course).",,50.0,50.0,,,,,"33,48,,S,151,12,,E,",,,,,-33.8,151.2,,,,,,,,,,,"Johnson, L.A.S.",1987-12,,,,Angophora crassifolia (G.J.Leach) L.A.S.Johnson & K.D.Hill,,,,,Myrtaceae,Angophora,crassifolia,,,(G.J.Leach) L.A.S.Johnson & K.D.Hill,
NSW:NSW:NSW 199920,PhysicalObject,2017-05-26 16:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 199920,NSW 199920,"Treee to 70 ft [21.3 m]; bark smooth, almost white to pale pink; leaves bright green. may be cited as comnputerised collection number AQ 418049.",2534,"Everist, S.L.",,fruit,native,Present,sheet,,,,1951-06-01,,"In deep, loose, white to pale pink sand from granite.",,,,,,Australia,,New South Wales,,3 miles [4.8 km] NE of Yetman,3 miles [4.8 km] NE of Yetman,,,,,,,,"28,51,,S,150,45,,E,",,,,,-28.85,150.75,,1000.0,,,,,,,,,,,,,,Angophora leiocarpa (L.A.S.Johnson ex G.J.Leach) K.R.Thiele & Ladiges,,,,,Myrtaceae,Angophora,leiocarpa,,,(L.A.S.Johnson ex G.J.Leach) K.R.Thiele & Ladiges,
NSW:NSW:NSW 199997,PhysicalObject,2018-06-18 11:02:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 199997,NSW 199997,Apple Tree Bloodwood. Duplicate mounting of 093279.,unknown,"White, C.T.",,fruit,native,Present,sheet,,,,1917-04-02,,,,,,,,Australia,,Queensland,,Kedron.,Kedron.,,,,,,,,"27,25,,S,153,01,,E,",,,,,-27.42,153.02,,10000.0,,,,,,,,,,,,,,Angophora woodsiana F.M.Bailey,,,,,Myrtaceae,Angophora,woodsiana,,,F.M.Bailey,
